Date,Symbol,Expiry,Option Type,Strike Price,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Premium Turnover,Open Interest,Change in OI,Underlying
2013-08-21,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,447.15,0,0.0,,0,0,5302.55
2013-08-22,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,514.8,0,0.0,,0,0,5408.45
2013-08-23,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,544.6,0,0.0,,0,0,5471.75
2013-08-26,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,527.85,0,0.0,,0,0,
2013-08-27,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,480.0,0,0.0,,0,0,5287.45
2013-08-28,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,464.7,0,0.0,,0,0,5285.0
2013-08-29,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,546.4,0,0.0,,0,0,5409.05
2013-08-30,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,574.1,0,0.0,,0,0,5471.8
2013-09-02,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,611.1,0,0.0,,0,0,5550.75
2013-09-03,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,551.45,0,0.0,,0,0,5341.45
2013-09-04,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,616.95,0,0.0,,0,0,5448.1
2013-09-05,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,716.95,0,0.0,,0,0,5592.95
2013-09-06,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,761.4,0,0.0,,0,0,5680.4
2013-09-10,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,938.1,0,0.0,,0,0,5896.75
2013-09-11,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,929.45,0,0.0,,0,0,5913.15
2013-09-12,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,872.25,0,0.0,,0,0,5850.7
2013-09-13,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,853.0,0,0.0,,0,0,5850.6
2013-09-16,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,825.15,0,0.0,,0,0,5840.55
2013-09-17,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,812.45,0,0.0,,0,0,5850.2
2013-09-18,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,832.15,0,0.0,,0,0,5899.45
2013-09-19,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,1030.3,0,0.0,,0,0,6115.55
2013-09-20,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,944.2,0,0.0,,0,0,6012.1
2013-09-23,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,846.95,0,0.0,,0,0,5889.75
2013-09-24,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,831.05,0,0.0,,0,0,5892.45
2013-09-25,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,797.25,0,0.0,,0,0,5873.85
2013-09-26,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,784.55,0,0.0,,0,0,5882.25
2013-09-27,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,738.4,0,0.0,,0,0,5833.2
2013-09-30,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,667.9,0,0.0,,0,0,5735.3
2013-10-01,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,682.8,0,0.0,,0,0,5780.05
2013-10-03,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,775.75,0,0.0,,0,0,5909.7
2013-10-04,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,757.75,0,0.0,,0,0,5907.3
2013-10-07,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,736.15,0,0.0,,0,0,5906.15
2013-10-08,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,734.3,0,0.0,,0,0,5928.4
2013-10-09,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,783.1,0,0.0,,0,0,6007.45
2013-10-10,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,779.6,0,0.0,,0,0,6020.95
2013-10-11,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,830.25,0,0.0,,0,0,6096.2
2013-10-14,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,826.05,0,0.0,,0,0,6112.7
2013-10-15,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,796.2,0,0.0,,0,0,6089.05
2013-10-17,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,751.3,0,0.0,,0,0,6045.85
2013-10-18,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,875.85,0,0.0,,0,0,6189.35
2013-10-21,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,873.55,0,0.0,,0,0,6204.95
2013-10-22,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,868.45,0,0.0,,0,0,6202.8
2013-10-23,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,830.75,0,0.0,,0,0,6178.35
2013-10-24,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,808.8,0,0.0,,0,0,6164.35
2013-10-25,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,783.2,0,0.0,,0,0,6144.9
2013-10-28,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,736.25,0,0.0,,0,0,6101.1
2013-10-29,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,838.05,0,0.0,,0,0,6220.9
2013-10-30,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,853.65,0,0.0,,0,0,6251.7
2013-10-31,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,886.5,0,0.0,,0,0,6299.15
2013-11-01,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,884.5,0,0.0,,0,0,6307.2
2013-11-03,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,883.5,0,0.0,,0,0,6317.35
2013-11-05,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,823.4,0,0.0,,0,0,6253.15
2013-11-06,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,784.25,0,0.0,,0,0,6215.15
2013-11-07,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,754.15,0,0.0,,0,0,6187.25
2013-11-08,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,711.0,0,0.0,,0,0,6140.75
2013-11-11,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,639.05,0.0,657.0,0,0.0,,0,0,6078.8
2013-11-12,NIFTY,2014-03-27,CE,5700.0,662.0,662.0,662.0,662.0,662.0,662.0,1,318000.0,,50,50,6018.05
2013-11-13,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,577.35,0,0.0,,50,0,5989.6
2013-11-14,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,629.25,0,0.0,,50,0,6056.15
2013-11-18,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,747.95,0,0.0,,50,0,6189.0
2013-11-19,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,752.2,0,0.0,,50,0,6203.35
2013-11-20,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,687.35,0,0.0,,50,0,6122.9
2013-11-21,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,603.7,0,0.0,,50,0,5999.05
2013-11-22,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,591.25,0,0.0,,50,0,5995.45
2013-11-25,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,691.4,0,0.0,,50,0,6115.35
2013-11-26,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,642.3,0,0.0,,50,0,6059.1
2013-11-27,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,631.45,0,0.0,,50,0,6057.1
2013-11-28,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,652.0,0,0.0,,50,0,6091.85
2013-11-29,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,720.55,0,0.0,,50,0,6176.1
2013-12-02,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,745.4,0,0.0,,50,0,6217.85
2013-12-03,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,723.2,0,0.0,,50,0,6201.85
2013-12-04,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,682.85,0,0.0,,50,0,6160.95
2013-12-05,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,750.65,0,0.0,,50,0,6241.1
2013-12-06,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,760.7,0,0.0,,50,0,6259.9
2013-12-09,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,852.95,0,0.0,,50,0,6363.9
2013-12-10,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,821.45,0,0.0,,50,0,6332.85
2013-12-11,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,792.5,0,0.0,,50,0,6307.9
2013-12-12,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,728.55,0,0.0,,50,0,6237.05
2013-12-13,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,668.45,0,0.0,,50,0,6168.4
2013-12-16,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,646.6,0,0.0,,50,0,6154.7
2013-12-17,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,629.0,0,0.0,,50,0,6139.05
2013-12-18,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,696.0,0,0.0,,50,0,6217.15
2013-12-19,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,650.15,0,0.0,,50,0,6166.65
2013-12-20,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,749.8,0,0.0,,50,0,6274.25
2013-12-23,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,749.0,0,0.0,,50,0,6284.5
2013-12-24,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,729.8,0,0.0,,50,0,6268.4
2013-12-26,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,732.4,0,0.0,,50,0,
2013-12-27,NIFTY,2014-03-27,CE,5700.0,662.0,662.0,662.0,662.0,662.0,662.0,1,318000.0,,100,50,6313.8
2013-12-30,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,731.6,0,0.0,,100,0,6291.1
2013-12-31,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,740.3,0,0.0,,100,0,6304.0
2014-01-01,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,662.0,662.0,734.25,0,0.0,,100,0,6301.65
2014-01-02,NIFTY,2014-03-27,CE,5700.0,795.0,795.0,795.0,795.0,795.0,795.0,1,325000.0,,50,-50,6221.15
2014-01-03,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,647.35,0,0.0,,50,0,6211.15
2014-01-06,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,622.25,0,0.0,,50,0,6191.45
2014-01-07,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,592.3,0,0.0,,50,0,6162.25
2014-01-08,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,600.55,0,0.0,,50,0,6174.6
2014-01-09,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,591.6,0,0.0,,50,0,6168.35
2014-01-10,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,795.0,795.0,591.85,0,0.0,,50,0,6171.45
2014-01-13,NIFTY,2014-03-27,CE,5700.0,650.0,650.0,650.0,650.0,650.0,650.0,2,635000.0,,150,100,6272.75
2014-01-14,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,650.0,650.0,655.95,0,0.0,,150,0,6241.85
2014-01-15,NIFTY,2014-03-27,CE,5700.0,650.0,650.0,650.0,650.0,650.0,650.0,2,635000.0,,250,100,6320.9
2014-01-16,NIFTY,2014-03-27,CE,5700.0,700.0,700.0,700.0,700.0,700.0,700.0,6,1920000.0,,550,300,
2014-01-17,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,670.05,0,0.0,,550,0,6261.65
2014-01-20,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,705.2,0,0.0,,550,0,6303.95
2014-01-21,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,711.2,0,0.0,,550,0,6313.8
2014-01-22,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,732.95,0,0.0,,550,0,6338.95
2014-01-23,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,738.6,0,0.0,,550,0,6345.65
2014-01-24,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,661.5,0,0.0,,550,0,6266.75
2014-01-27,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,541.6,0,0.0,,550,0,6135.85
2014-01-28,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,529.85,0,0.0,,550,0,6126.25
2014-01-29,NIFTY,2014-03-27,CE,5700.0,0.0,0.0,0.0,700.0,700.0,520.45,0,0.0,,550,0,6120.25
2014-01-30,NIFTY,2014-03-27,CE,5700.0,440.0,464.25,435.0,464.25,464.25,464.25,1374,422434000.0,,67750,67200,6073.7
2014-01-31,NIFTY,2014-03-27,CE,5700.0,470.0,480.0,456.6,456.6,456.6,456.6,220,67897000.0,,77600,9850,6089.5
2014-02-03,NIFTY,2014-03-27,CE,5700.0,448.0,455.0,405.7,405.75,405.7,405.75,51,15650000.0,,79900,2300,6001.8
2014-02-04,NIFTY,2014-03-27,CE,5700.0,370.0,412.0,362.55,410.0,412.0,410.0,102,31022000.000000004,,82900,3000,6000.9
2014-02-05,NIFTY,2014-03-27,CE,5700.0,390.0,422.0,380.0,422.0,422.0,422.0,10,3049000.0,,83150,250,6022.4
2014-02-06,NIFTY,2014-03-27,CE,5700.0,434.95,434.95,370.0,416.5,420.0,416.5,82,25028000.0,,86000,2850,6036.3
2014-02-07,NIFTY,2014-03-27,CE,5700.0,445.0,450.0,408.0,436.65,440.0,436.65,63,19338000.0,,87100,1100,6063.2
2014-02-10,NIFTY,2014-03-27,CE,5700.0,434.85,443.0,425.0,427.25,427.0,427.25,81,24849000.0,,90050,2950,6053.45
2014-02-11,NIFTY,2014-03-27,CE,5700.0,437.5,449.0,431.65,444.5,444.5,444.5,49,15043000.0,,92150,2100,6062.7
2014-02-12,NIFTY,2014-03-27,CE,5700.0,460.0,474.0,453.7,453.85,453.85,453.85,40,12328000.0,,93800,1650,6084.0
2014-02-13,NIFTY,2014-03-27,CE,5700.0,450.7,450.7,364.25,375.15,364.25,375.15,83,25293000.0,,93250,-550,6001.1
2014-02-14,NIFTY,2014-03-27,CE,5700.0,385.0,410.0,355.0,408.35,408.35,408.35,51,15499000.0,,94850,1600,6048.35
2014-02-17,NIFTY,2014-03-27,CE,5700.0,425.0,435.0,401.5,431.1,435.0,431.1,175,53541999.99999999,,101000,6150,6073.3
2014-02-18,NIFTY,2014-03-27,CE,5700.0,425.0,490.0,425.0,473.1,469.45,473.1,340,105019000.0,,111350,10350,6127.1
2014-02-19,NIFTY,2014-03-27,CE,5700.0,470.0,497.05,470.0,485.05,497.05,485.05,561,173266000.0,,137900,26550,6152.75
2014-02-20,NIFTY,2014-03-27,CE,5700.0,470.0,475.0,441.9,445.9,446.0,445.9,744,228991000.0,,170800,32900,6091.45
2014-02-21,NIFTY,2014-03-27,CE,5700.0,465.0,500.05,463.0,497.65,500.05,497.65,428,132288000.00000001,,182950,12150,6155.45
2014-02-24,NIFTY,2014-03-27,CE,5700.0,480.0,530.0,480.0,521.95,530.0,521.95,609,188815000.0,,197100,14150,6186.1
2014-02-25,NIFTY,2014-03-27,CE,5700.0,544.0,552.45,516.0,540.95,536.15,540.95,851,265264000.0,,233250,36150,6200.05
2014-02-26,NIFTY,2014-03-27,CE,5700.0,542.0,570.8,538.5,566.95,569.05,566.95,2369,741051000.0,,337350,104100,6238.8
2014-02-28,NIFTY,2014-03-27,CE,5700.0,581.35,589.5,560.0,584.9,578.0,584.9,340,106752000.0,,345300,7950,6276.95
2014-03-03,NIFTY,2014-03-27,CE,5700.0,563.0,586.0,526.0,534.2,531.05,534.2,455,142002000.0,,346050,750,6221.45
2014-03-04,NIFTY,2014-03-27,CE,5700.0,547.95,634.0,542.0,627.6,625.0,627.6,657,206148999.99999997,,326500,-19550,6297.95
2014-03-05,NIFTY,2014-03-27,CE,5700.0,638.05,650.0,603.05,644.35,640.0,644.35,290,91760000.0,,322800,-3700,6328.65
2014-03-06,NIFTY,2014-03-27,CE,5700.0,665.35,730.0,658.4,725.25,726.6,725.25,1427,458172999.99999994,,264650,-58150,6401.15
2014-03-07,NIFTY,2014-03-27,CE,5700.0,731.5,855.9,730.7,847.85,834.7,847.85,811,264425000.0,,245950,-18700,6526.65
2014-03-10,NIFTY,2014-03-27,CE,5700.0,843.0,885.0,825.95,862.5,860.0,862.5,506,165713000.0,,236900,-9050,6537.25
2014-03-11,NIFTY,2014-03-27,CE,5700.0,862.0,875.35,819.55,836.15,846.4,836.15,253,82690000.0,,234050,-2850,6511.9
2014-03-12,NIFTY,2014-03-27,CE,5700.0,822.0,862.1,808.3,835.6,835.4,835.6,318,104023000.0,,234550,500,6516.9
2014-03-13,NIFTY,2014-03-27,CE,5700.0,864.9,880.0,809.95,821.2,818.55,821.2,112,36676000.0,,232300,-2250,6493.1
2014-03-14,NIFTY,2014-03-27,CE,5700.0,782.0,833.15,760.0,829.0,833.15,829.0,171,55385000.0,,229250,-3050,6504.2
2014-03-18,NIFTY,2014-03-27,CE,5700.0,875.85,887.0,830.1,842.45,843.0,842.45,181,59428000.0,,224150,-5100,6516.65
2014-03-19,NIFTY,2014-03-27,CE,5700.0,845.0,864.2,829.25,845.35,845.0,845.35,214,70107000.0,,218750,-5400,6524.05
2014-03-20,NIFTY,2014-03-27,CE,5700.0,828.0,839.3,787.6,797.15,802.7,797.15,352,114653000.0,,207500,-11250,6483.1
2014-03-21,NIFTY,2014-03-27,CE,5700.0,819.85,827.0,803.8,806.3,806.05,806.3,327,106500000.0,,200050,-7450,6493.2
2014-03-22,NIFTY,2014-03-27,CE,5700.0,807.0,812.25,806.0,808.3,812.25,808.3,17,5531000.0,,199450,-600,6494.9
2014-03-24,NIFTY,2014-03-27,CE,5700.0,849.3,907.5,849.3,897.7,896.75,897.7,550,181456000.0,,174600,-24850,6583.5
2014-03-25,NIFTY,2014-03-27,CE,5700.0,899.75,905.15,887.0,904.2,904.0,904.2,441,145383000.0,,153050,-21550,6589.75
2014-03-26,NIFTY,2014-03-27,CE,5700.0,933.85,948.0,891.0,912.6,910.6,912.6,1657,548990000.0,,75700,-77350,6601.4
2014-03-27,NIFTY,2014-03-27,CE,5700.0,914.8,975.0,914.15,943.85,937.7,0.0,1047,347651000.0,,29250,-46450,6641.75
2013-12-27,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,716.25,0,0.0,,0,0,6313.8
2013-12-30,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,687.45,0,0.0,,0,0,6291.1
2013-12-31,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,695.6,0,0.0,,0,0,6304.0
2014-01-01,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,689.15,0,0.0,,0,0,6301.65
2014-01-02,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,617.0,0,0.0,,0,0,6221.15
2014-01-03,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,603.7,0,0.0,,0,0,6211.15
2014-01-06,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,578.45,0,0.0,,0,0,6191.45
2014-01-07,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,548.8,0,0.0,,0,0,6162.25
2014-01-08,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,556.4,0,0.0,,0,0,6174.6
2014-01-09,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,547.1,0,0.0,,0,0,6168.35
2014-01-10,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,546.9,0,0.0,,0,0,6171.45
2014-01-13,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,642.1,0,0.0,,0,0,6272.75
2014-01-14,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,610.4,0,0.0,,0,0,6241.85
2014-01-15,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,684.6,0,0.0,,0,0,6320.9
2014-01-16,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,680.05,0,0.0,,0,0,
2014-01-17,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,624.15,0,0.0,,0,0,6261.65
2014-01-20,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,658.5,0,0.0,,0,0,6303.95
2014-01-21,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,664.1,0,0.0,,0,0,6313.8
2014-01-22,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,685.35,0,0.0,,0,0,6338.95
2014-01-23,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,690.7,0,0.0,,0,0,6345.65
2014-01-24,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,614.7,0,0.0,,0,0,6266.75
2014-01-27,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,498.6,0,0.0,,0,0,6135.85
2014-01-28,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,486.6,0,0.0,,0,0,6126.25
2014-01-29,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,476.9,0,0.0,,0,0,6120.25
2014-01-30,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,432.85,0,0.0,,0,0,6073.7
2014-01-31,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,443.8,0,0.0,,0,0,6089.5
2014-02-03,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,369.5,0,0.0,,0,0,6001.8
2014-02-04,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,363.2,0,0.0,,0,0,6000.9
2014-02-05,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,376.55,0,0.0,,0,0,6022.4
2014-02-06,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,384.35,0,0.0,,0,0,6036.3
2014-02-07,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,404.25,0,0.0,,0,0,6063.2
2014-02-10,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,387.8,0,0.0,,0,0,6053.45
2014-02-11,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,392.3,0,0.0,,0,0,6062.7
2014-02-12,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,409.1,0,0.0,,0,0,6084.0
2014-02-13,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,337.25,0,0.0,,0,0,6001.1
2014-02-14,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,377.15,0,0.0,,0,0,6048.35
2014-02-17,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,392.85,0,0.0,,0,0,6073.3
2014-02-18,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,439.95,0,0.0,,0,0,6127.1
2014-02-19,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,461.8,0,0.0,,0,0,6152.75
2014-02-20,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,403.75,0,0.0,,0,0,6091.45
2014-02-21,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,463.05,0,0.0,,0,0,6155.45
2014-02-24,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,485.85,0,0.0,,0,0,6186.1
2014-02-25,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,494.55,0,0.0,,0,0,6200.05
2014-02-26,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,530.55,0,0.0,,0,0,6238.8
2014-02-28,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,564.95,0,0.0,,0,0,6276.95
2014-03-03,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,506.35,0,0.0,,0,0,6221.45
2014-03-04,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,581.6,0,0.0,,0,0,6297.95
2014-03-05,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,611.65,0,0.0,,0,0,6328.65
2014-03-06,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,682.65,0,0.0,,0,0,6401.15
2014-03-07,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,806.4,0,0.0,,0,0,6526.65
2014-03-10,NIFTY,2014-03-27,CE,5750.0,0.0,0.0,0.0,689.25,0.0,813.4,0,0.0,,0,0,6537.25
